taxon	date	lineage	rename	country	conflict	ambiguity_score	scorpio_call	scorpio_support	scorpio_conflict	scorpio_notes	version	pangolin_version	scorpio_version	constellation_version	is_designated	qc_status	qc_notes	note
hCoV-19|Venezuela|Dtto2188|2022|EPI_ISL_16958055|2022-11-28	2022-11-28	BA.2.75.2	Omicron-BA.2	Other	0		Omicron (BA.2-like)	0,95	0,03	scorpio call: Alt alleles 61; Ref alleles 2; Amb alleles 0; Oth alleles 1	PANGO-v1.19	4,2	0.3.17	v0.1.10	TRUE	pass	Ambiguous_content:0.02	Assigned from designation hash.
hCoV-19|Venezuela|Dtto7191|2022|EPI_ISL_16958014|2022-12-27	2022-12-27	BQ.1.1.4	Others	Other	0		Omicron (BA.5-like)	0,98	0,02	scorpio call: Alt alleles 60; Ref alleles 1; Amb alleles 0; Oth alleles 0	PUSHER-v1.19	4,2	0.3.17	v0.1.10	FALSE	pass	Ambiguous_content:0.02	Usher placements: BQ.1.1.4(1/1)
hCoV-19|Venezuela|Dtto7192|2022|EPI_ISL_16958015|2022-12-27	2022-12-27	BQ.1.1	Others	Other	0		Omicron (BA.5-like)	0,98	0,02	scorpio call: Alt alleles 60; Ref alleles 1; Amb alleles 0; Oth alleles 0	PUSHER-v1.19	4,2	0.3.17	v0.1.10	FALSE	pass	Ambiguous_content:0.02	Usher placements: BQ.1.1(1/1)
hCoV-19|Venezuela|Dtto2200|2022|EPI_ISL_16958067|2022-12-21	2022-12-21	BQ.1.1	Others	Other	0		Omicron (BA.5-like)	0,98	0,02	scorpio call: Alt alleles 60; Ref alleles 1; Amb alleles 0; Oth alleles 0	PUSHER-v1.19	4,2	0.3.17	v0.1.10	FALSE	pass	Ambiguous_content:0.02	Usher placements: BQ.1.1(1/1)
hCoV-19|Venezuela|Dtto2202|2022|EPI_ISL_16958069|2022-11-28	2022-11-28	BA.2.75.2	Omicron-BA.2	Other	0		Omicron (BA.2-like)	0,94	0,03	scorpio call: Alt alleles 60; Ref alleles 2; Amb alleles 1; Oth alleles 1	PANGO-v1.19	4,2	0.3.17	v0.1.10	TRUE	pass	Ambiguous_content:0.02	Assigned from designation hash.
hCoV-19|Venezuela|DttoLAB4_4|2022|EPI_ISL_16958094|2022-12-22	2022-12-22	BQ.1.1	Others	Other	0		Omicron (BA.5-like)	0,98	0,02	scorpio call: Alt alleles 60; Ref alleles 1; Amb alleles 0; Oth alleles 0	PUSHER-v1.19	4,2	0.3.17	v0.1.10	FALSE	pass	Ambiguous_content:0.02	Usher placements: BQ.1.1(1/1)
hCoV-19|Venezuela|MirREG7|2022|EPI_ISL_16958044|2022-12-28	2022-12-28	BE.9	Others	Other	0,5		Omicron (BA.5-like)	0,98	0,02	scorpio call: Alt alleles 60; Ref alleles 1; Amb alleles 0; Oth alleles 0	PUSHER-v1.19	4,2	0.3.17	v0.1.10	FALSE	pass	Ambiguous_content:0.02	Usher placements: BA.5.3.1(1/2) BE.9(1/2)
hCoV-19|Venezuela|MirLAB8_2|2022|EPI_ISL_16958048|2022-12-30	2022-12-30	BE.9	Others	Other	0,5		Omicron (BA.5-like)	0,97	0,03	scorpio call: Alt alleles 59; Ref alleles 2; Amb alleles 0; Oth alleles 0	PUSHER-v1.19	4,2	0.3.17	v0.1.10	FALSE	pass	Ambiguous_content:0.02	Usher placements: BA.5.3.1(1/2) BE.9(1/2)
hCoV-19|Venezuela|Mir2199|2022|EPI_ISL_16958066|2022-12-19	2022-12-19	BQ.1	Others	Other	0		Omicron (Unassigned)	0,85	0,03	scorpio call: Alt alleles 28; Ref alleles 1; Amb alleles 4; Oth alleles 0	PUSHER-v1.19	4,2	0.3.17	v0.1.10	FALSE	pass	Ambiguous_content:0.06	Usher placements: BQ.1(1/1); scorpio found insufficient support to assign a specific lineage
hCoV-19|Guatemala|464-LNS|2023|EPI_ISL_16958508|2023-01-13	2023-01-13	XBB.1.15	Recombinant	Other	0		Omicron (BA.2-like)	0,95	0,02	scorpio call: Alt alleles 61; Ref alleles 1; Amb alleles 0; Oth alleles 2	PUSHER-v1.19	4,2	0.3.17	v0.1.10	FALSE	pass	Ambiguous_content:0.02	Usher placements: XBB.1.15(1/1); scorpio lineage BA.2 conflicts with inference lineage XBB.1.15
hCoV-19|Guatemala|477-LNS|2023|EPI_ISL_16958521|2023-01-21	2023-01-21	XBB.1	Recombinant	Other	0		Omicron (BA.2-like)	0,95	0,02	scorpio call: Alt alleles 61; Ref alleles 1; Amb alleles 0; Oth alleles 2	PUSHER-v1.19	4,2	0.3.17	v0.1.10	FALSE	pass	Ambiguous_content:0.03	Usher placements: XBB.1(1/1); scorpio lineage BA.2 conflicts with inference lineage XBB.1
hCoV-19|Guatemala|523-LNS|2023|EPI_ISL_16958545|2023-01-23	2023-01-23	XBB.1	Recombinant	Other	0		Omicron (BA.2-like)	0,94	0,03	scorpio call: Alt alleles 60; Ref alleles 2; Amb alleles 0; Oth alleles 2	PUSHER-v1.19	4,2	0.3.17	v0.1.10	FALSE	pass	Ambiguous_content:0.02	Usher placements: XBB.1(1/1); scorpio lineage BA.2 conflicts with inference lineage XBB.1
hCoV-19|Guatemala|526-LNS|2023|EPI_ISL_16958546|2023-02-07	2023-02-07	XBB.1.15	Recombinant	Other	0		Omicron (Unassigned)	0,79	0,06	scorpio call: Alt alleles 26; Ref alleles 2; Amb alleles 4; Oth alleles 1	PUSHER-v1.19	4,2	0.3.17	v0.1.10	FALSE	pass	Ambiguous_content:0.06	Usher placements: XBB.1.15(2/2); scorpio found insufficient support to assign a specific lineage
hCoV-19|Guatemala|489-LNS|2023|EPI_ISL_16958528|2023-01-20	2023-01-20	BQ.1.1	Others	Other	0		Probable Omicron (Unassigned)	0,64	0,03	scorpio call: Alt alleles 21; Ref alleles 1; Amb alleles 11; Oth alleles 0	PUSHER-v1.19	4,2	0.3.17	v0.1.10	FALSE	pass	Ambiguous_content:0.08	Usher placements: BQ.1.1(2/2); scorpio found insufficient support to assign a specific lineage
hCoV-19|Malawi|60951|2022|EPI_ISL_16958557|2022-11-22	2022-11-22	BA.5	Omicron-BA.5	Other	0		Omicron (BA.5-like)	0,97	0,02	scorpio call: Alt alleles 59; Ref alleles 1; Amb alleles 0; Oth alleles 1	PUSHER-v1.19	4,2	0.3.17	v0.1.10	FALSE	pass	Ambiguous_content:0.02	Usher placements: BA.5(1/1)
hCoV-19|Belgium|Briant-12220781001|2022|EPI_ISL_16411279|2022-12-27	2022-12-27	BQ.1.1	Others	Other	0		Omicron (BA.5-like)	0,97	0,02	scorpio call: Alt alleles 59; Ref alleles 1; Amb alleles 1; Oth alleles 0	PUSHER-v1.19	4,2	0.3.17	v0.1.10	FALSE	pass	Ambiguous_content:0.03	Usher placements: BQ.1.1(1/1)
hCoV-19|Iceland|L-3218|2023|EPI_ISL_16408437|2023-01-03	2023-01-03	BQ.1.10	Others	Other	0		Omicron (BA.5-like)	0,98	0,02	scorpio call: Alt alleles 60; Ref alleles 1; Amb alleles 0; Oth alleles 0	PUSHER-v1.19	4,2	0.3.17	v0.1.10	FALSE	pass	Ambiguous_content:0.03	Usher placements: BQ.1.10(1/1)
hCoV-19|Iceland|L-3247|2022|EPI_ISL_16408466|2022-12-30	2022-12-30	XBB.1.5	Recombinant	Other	0,333333333		Omicron (BA.2-like)	0,95	0,02	scorpio call: Alt alleles 61; Ref alleles 1; Amb alleles 0; Oth alleles 2	PUSHER-v1.19	4,2	0.3.17	v0.1.10	FALSE	pass	Ambiguous_content:0.02	Usher placements: XBB.1.22(1/3) XBB.1.5(2/3); scorpio lineage BA.2 conflicts with inference lineage XBB.1.5
hCoV-19|Mauritius|61246|2022|EPI_ISL_16412820|2022-12-09	2022-12-09	BQ.1.1	Others	Other	0		Omicron (Unassigned)	0,97	0,03	scorpio call: Alt alleles 32; Ref alleles 1; Amb alleles 0; Oth alleles 0	PUSHER-v1.19	4,2	0.3.17	v0.1.10	FALSE	pass	Ambiguous_content:0.02	Usher placements: BQ.1.1(1/1); scorpio found insufficient support to assign a specific lineage
hCoV-19|South_Korea|KDCA185322|2022|EPI_ISL_16413764|2022-12-18	2022-12-18	BA.5.2.1	Omicron-BA.5	Other	0		Omicron (BA.5-like)	0,97	0,02	scorpio call: Alt alleles 59; Ref alleles 1; Amb alleles 0; Oth alleles 1	PUSHER-v1.19	4,2	0.3.17	v0.1.10	FALSE	pass	Ambiguous_content:0.02	Usher placements: BA.5.2.1(1/1)
hCoV-19|Turkey|KSS-KSS4936029199|2022|EPI_ISL_16414572|2022-12-26	2022-12-26	BQ.1	Others	Other	0		Omicron (BA.5-like)	0,97	0,03	scorpio call: Alt alleles 59; Ref alleles 2; Amb alleles 0; Oth alleles 0	PUSHER-v1.19	4,2	0.3.17	v0.1.10	FALSE	pass	Ambiguous_content:0.02	Usher placements: BQ.1(1/1)
hCoV-19|USA|KS-KHEL-12972|2022|EPI_ISL_16415682|2022-12-15	2022-12-15	BQ.1	Others	Other	0		Omicron (BA.5-like)	0,98	0,02	scorpio call: Alt alleles 60; Ref alleles 1; Amb alleles 0; Oth alleles 0	PANGO-v1.19	4,2	0.3.17	v0.1.10	TRUE	pass	Ambiguous_content:0.02	Assigned from designation hash.
hCoV-19|USA|MN-CDC-LC0972565|2022|EPI_ISL_16415747|2022-12-15	2022-12-15	EE.1	Others	Other	0		Omicron (BA.5-like)	0,98	0,02	scorpio call: Alt alleles 60; Ref alleles 1; Amb alleles 0; Oth alleles 0	PANGO-v1.19	4,2	0.3.17	v0.1.10	TRUE	pass	Ambiguous_content:0.02	Assigned from designation hash.
hCoV-19|USA|OR-CDC-LC0972712|2022|EPI_ISL_16415883|2022-12-17	2022-12-17	BQ.1.1.7	Others	Other	0		Omicron (BA.5-like)	0,98	0,02	scorpio call: Alt alleles 60; Ref alleles 1; Amb alleles 0; Oth alleles 0	PUSHER-v1.19	4,2	0.3.17	v0.1.10	FALSE	pass	Ambiguous_content:0.02	Usher placements: BQ.1.1.7(1/1)
hCoV-19|Thailand|NIC_PKT_26410|2022|EPI_ISL_16419681|2022-11-29	2022-11-29	BN.1.2.3	Others	Other	0		Omicron (BA.2-like)	0,91	0,03	scorpio call: Alt alleles 58; Ref alleles 2; Amb alleles 3; Oth alleles 1	PUSHER-v1.19	4,2	0.3.17	v0.1.10	FALSE	pass	Ambiguous_content:0.04	Usher placements: BN.1.2.3(1/1)
hCoV-19|Aruba|AW-RIVM-126307|2023|EPI_ISL_16963535|2023-01-04	2023-01-04	XBB.1.5.30	Recombinant	Other	0		Omicron (BA.2-like)	0,95	0,02	scorpio call: Alt alleles 61; Ref alleles 1; Amb alleles 0; Oth alleles 2	PANGO-v1.19	4,2	0.3.17	v0.1.10	TRUE	pass	Ambiguous_content:0.02	Assigned from designation hash.
hCoV-19|Turkey|KSS-BDSKEAH4903234014|2022|EPI_ISL_16423937|2022-11-27	2022-11-27	BQ.1	Others	Other	0,5		Omicron (BA.5-like)	0,98	0,02	scorpio call: Alt alleles 60; Ref alleles 1; Amb alleles 0; Oth alleles 0	PUSHER-v1.19	4,2	0.3.17	v0.1.10	FALSE	pass	Ambiguous_content:0.02	Usher placements: BQ.1(1/2) BQ.1.1(1/2)
hCoV-19|Colombia|DC-LSPSDS-314200|2022|EPI_ISL_16428463|2022-08-31	2022-08-31	BA.5.2.1	Omicron-BA.5	Other	0		Omicron (BA.5-like)	0,97	0,02	scorpio call: Alt alleles 59; Ref alleles 1; Amb alleles 1; Oth alleles 0	PUSHER-v1.19	4,2	0.3.17	v0.1.10	FALSE	pass	Ambiguous_content:0.02	Usher placements: BA.5.2.1(1/1)
hCoV-19|Colombia|DC-LSPSDS-356484|2022|EPI_ISL_16428578|2022-12-15	2022-12-15	BQ.1.1.3	Others	Other	0		Omicron (BA.5-like)	0,97	0,02	scorpio call: Alt alleles 59; Ref alleles 1; Amb alleles 1; Oth alleles 0	PUSHER-v1.19	4,2	0.3.17	v0.1.10	FALSE	pass	Ambiguous_content:0.04	Usher placements: BQ.1.1.3(1/1)
hCoV-19|Colombia|DC-LSPSDS-350777|2022|EPI_ISL_16428503|2022-12-05	2022-12-05	BQ.1.1.1	Others	Other	0		Omicron (Unassigned)	0,88	0,03	scorpio call: Alt alleles 29; Ref alleles 1; Amb alleles 3; Oth alleles 0	PUSHER-v1.19	4,2	0.3.17	v0.1.10	FALSE	pass	Ambiguous_content:0.05	Usher placements: BQ.1.1.1(1/1); scorpio found insufficient support to assign a specific lineage
hCoV-19|Slovakia|BA_22_00041291|2022|EPI_ISL_16428839|2022-11-14	2022-11-14	BF.11.1	Others	Other	0		Omicron (BA.5-like)	0,95	0,03	scorpio call: Alt alleles 58; Ref alleles 2; Amb alleles 0; Oth alleles 1	PUSHER-v1.19	4,2	0.3.17	v0.1.10	FALSE	pass	Ambiguous_content:0.02	Usher placements: BF.11.1(1/1)
hCoV-19|USA|Un-DHSS-B1234212|2022|EPI_ISL_16428974|2022-12-18	2022-12-18	BQ.1.1	Others	Other	0		Omicron (BA.5-like)	0,98	0,02	scorpio call: Alt alleles 60; Ref alleles 1; Amb alleles 0; Oth alleles 0	PUSHER-v1.19	4,2	0.3.17	v0.1.10	FALSE	pass	Ambiguous_content:0.02	Usher placements: BQ.1.1(2/2)
hCoV-19|Brazil|SC-FIOCRUZ-27714|2022|EPI_ISL_16966633|2022-12-26	2022-12-26	XBB.1	Recombinant	Other	0		Omicron (BA.2-like)	0,95	0,02	scorpio call: Alt alleles 61; Ref alleles 1; Amb alleles 0; Oth alleles 2	PUSHER-v1.19	4,2	0.3.17	v0.1.10	FALSE	pass	Ambiguous_content:0.02	Usher placements: XBB.1(1/1); scorpio lineage BA.2 conflicts with inference lineage XBB.1
hCoV-19|Brazil|PA-FIOCRUZ-565|2023|EPI_ISL_16967052|2023-01-04	2023-01-04	XBB.1.18	Recombinant	Other	0		Omicron (BA.2-like)	0,94	0,02	scorpio call: Alt alleles 60; Ref alleles 1; Amb alleles 0; Oth alleles 3	PUSHER-v1.19	4,2	0.3.17	v0.1.10	FALSE	pass	Ambiguous_content:0.02	Usher placements: XBB.1.18(1/1); scorpio lineage BA.2 conflicts with inference lineage XBB.1.18
hCoV-19|Mexico|SIN_CIAD-MZT_S9043|2023|EPI_ISL_16967607|2023-01-26	2023-01-26	XBB.1.15	Recombinant	Other	0		Omicron (Unassigned)	0,97	0	scorpio call: Alt alleles 32; Ref alleles 0; Amb alleles 0; Oth alleles 1	PUSHER-v1.19	4,2	0.3.17	v0.1.10	FALSE	pass	Ambiguous_content:0.03	Usher placements: XBB.1.15(2/2); scorpio found insufficient support to assign a specific lineage
hCoV-19|USA|TN-SPHL-4334|2022|EPI_ISL_16431162|2022-11-25	2022-11-25	BA.5.2.1	Omicron-BA.5	Other	0		Omicron (BA.5-like)	0,97	0,02	scorpio call: Alt alleles 59; Ref alleles 1; Amb alleles 1; Oth alleles 0	PUSHER-v1.19	4,2	0.3.17	v0.1.10	FALSE	pass	Ambiguous_content:0.03	Usher placements: BA.5.2.1(1/1)
hCoV-19|Brazil|MS-FIOCRUZ-637|2023|EPI_ISL_16967873|2023-01-05	2023-01-05	BQ.1.1	Others	Other	0		Omicron (BA.5-like)	0,95	0,02	scorpio call: Alt alleles 58; Ref alleles 1; Amb alleles 2; Oth alleles 0	PUSHER-v1.19	4,2	0.3.17	v0.1.10	FALSE	pass	Ambiguous_content:0.05	Usher placements: BQ.1.1(1/1)
hCoV-19|Brazil|MS-FIOCRUZ-604|2023|EPI_ISL_16967905|2023-01-09	2023-01-09	BQ.1.1	Others	Other	0		Omicron (BA.5-like)	0,98	0,02	scorpio call: Alt alleles 60; Ref alleles 1; Amb alleles 0; Oth alleles 0	PUSHER-v1.19	4,2	0.3.17	v0.1.10	FALSE	pass	Ambiguous_content:0.02	Usher placements: BQ.1.1(1/1)
hCoV-19|Jordan|RMSR14S48|2022|EPI_ISL_16968029|2022-11-20	2022-11-20	BA.5.2	Omicron-BA.5	Other	0		Omicron (Unassigned)	0,79	0,03	scorpio call: Alt alleles 26; Ref alleles 1; Amb alleles 6; Oth alleles 0	PUSHER-v1.19	4,2	0.3.17	v0.1.10	FALSE	pass	Ambiguous_content:0.03	Usher placements: BA.5.2(4/4); scorpio found insufficient support to assign a specific lineage
hCoV-19|Jordan|RMSR14S65|2022|EPI_ISL_16968032|2022-12-18	2022-12-18	BA.5.2.34	Omicron-BA.5	Other	0		Omicron (Unassigned)	0,76	0,03	scorpio call: Alt alleles 25; Ref alleles 1; Amb alleles 7; Oth alleles 0	PUSHER-v1.19	4,2	0.3.17	v0.1.10	FALSE	pass	Ambiguous_content:0.07	Usher placements: BA.5.2.34(1/1); scorpio found insufficient support to assign a specific lineage
hCoV-19|Jordan|RMSR14S89|2023|EPI_ISL_16968041|2023-02-02	2023-02-02	XBB.1.9.1	Recombinant	Other	0		Omicron (Unassigned)	0,85	0	scorpio call: Alt alleles 28; Ref alleles 0; Amb alleles 4; Oth alleles 1	PUSHER-v1.19	4,2	0.3.17	v0.1.10	FALSE	pass	Ambiguous_content:0.07	Usher placements: XBB.1.9.1(1/1); scorpio found insufficient support to assign a specific lineage
hCoV-19|Jordan|RMSR14S13|2022|EPI_ISL_16968028|2022-08-20	2022-08-20	BA.5.2	Omicron-BA.5	Other	0,333333333		Omicron (Unassigned)	0,79	0,03	scorpio call: Alt alleles 26; Ref alleles 1; Amb alleles 6; Oth alleles 0	PUSHER-v1.19	4,2	0.3.17	v0.1.10	FALSE	pass	Ambiguous_content:0.03	Usher placements: BA.5.2(4/6) BA.5.2.27(1/6) BA.5.2.31(1/6); scorpio found insufficient support to assign a specific lineage
hCoV-19|Jordan|RMSR14S80|2023|EPI_ISL_16968036|2023-01-08	2023-01-08	BQ.1	Others	Other	0		Omicron (Unassigned)	0,73	0,03	scorpio call: Alt alleles 24; Ref alleles 1; Amb alleles 8; Oth alleles 0	PUSHER-v1.19	4,2	0.3.17	v0.1.10	FALSE	pass	Ambiguous_content:0.04	Usher placements: BQ.1(1/1); scorpio found insufficient support to assign a specific lineage
hCoV-19|Jordan|RMSR14S91|2023|EPI_ISL_16968043|2023-02-04	2023-02-04	XBB.1.5.17	Recombinant	Other	0		Omicron (BA.2-like)	0,84	0	scorpio call: Alt alleles 54; Ref alleles 0; Amb alleles 8; Oth alleles 2	PANGO-v1.19	4,2	0.3.17	v0.1.10	TRUE	pass	Ambiguous_content:0.04	Assigned from designation hash.
hCoV-19|Jordan|RMSR14S79|2023|EPI_ISL_16968183|2023-01-05	2023-01-05	XBB.1	Recombinant	Other	0,666666667		Omicron (BA.2-like)	0,84	0	scorpio call: Alt alleles 54; Ref alleles 0; Amb alleles 8; Oth alleles 2	PUSHER-v1.19	4,2	0.3.17	v0.1.10	FALSE	pass	Ambiguous_content:0.05	Usher placements: XBB.1(1/3) XBB.1.22(1/3) XBB.1.5(1/3); scorpio lineage BA.2 conflicts with inference lineage XBB.1
hCoV-19|Jordan|RMS-R14S49|2022|EPI_ISL_16968201|2022-12-06	2022-12-06	BA.5.2.1	Omicron-BA.5	Other	0		Omicron (Unassigned)	0,79	0,03	scorpio call: Alt alleles 26; Ref alleles 1; Amb alleles 6; Oth alleles 0	PUSHER-v1.19	4,2	0.3.17	v0.1.10	FALSE	pass	Ambiguous_content:0.04	Usher placements: BA.5.2.1(1/1); scorpio found insufficient support to assign a specific lineage
hCoV-19|Brazil|MG-FIOCRUZ-4632|2023|EPI_ISL_16968299|2023-01-11	2023-01-11	XBB.1.18.1	Recombinant	Other	0		Omicron (BA.2-like)	0,94	0,02	scorpio call: Alt alleles 60; Ref alleles 1; Amb alleles 1; Oth alleles 2	PANGO-v1.19	4,2	0.3.17	v0.1.10	TRUE	pass	Ambiguous_content:0.03	Assigned from designation hash.
hCoV-19|Mexico|TAM-LANGEBIO_IMSS_13982|2023|EPI_ISL_16968358|2023-01-23	2023-01-23	XBB.1.5	Recombinant	Other	0,6		Omicron (BA.2-like)	0,95	0,02	scorpio call: Alt alleles 61; Ref alleles 1; Amb alleles 0; Oth alleles 2	PUSHER-v1.19	4,2	0.3.17	v0.1.10	FALSE	pass	Ambiguous_content:0.02	Usher placements: XBB.1.22(1/5) XBB.1.5(2/5) XBB.1.5.12(1/5) XBB.1.5.18(1/5); scorpio lineage BA.2 conflicts with inference lineage XBB.1.5
hCoV-19|Mexico|ROO-LANGEBIO_IMSS_14047|2023|EPI_ISL_16968424|2023-01-18	2023-01-18	CH.1.1.2	Others	Other	0		Omicron (BA.2-like)	0,97	0,02	scorpio call: Alt alleles 62; Ref alleles 1; Amb alleles 0; Oth alleles 1	PUSHER-v1.19	4,2	0.3.17	v0.1.10	FALSE	pass	Ambiguous_content:0.02	Usher placements: CH.1.1.2(1/1)
hCoV-19|Mexico|HID-LANGEBIO_IMSS_14139|2023|EPI_ISL_16968521|2023-01-17	2023-01-17	EF.1.1	Others	Other	0		Omicron (BA.5-like)	0,98	0,02	scorpio call: Alt alleles 60; Ref alleles 1; Amb alleles 0; Oth alleles 0	PUSHER-v1.19	4,2	0.3.17	v0.1.10	FALSE	pass	Ambiguous_content:0.02	Usher placements: EF.1.1(1/1)
hCoV-19|Mexico|TLA-LANGEBIO_IMSS_14229|2023|EPI_ISL_16968627|2023-01-23	2023-01-23	BQ.1.14	Others	Other	0		Omicron (BA.5-like)	0,98	0,02	scorpio call: Alt alleles 60; Ref alleles 1; Amb alleles 0; Oth alleles 0	PUSHER-v1.19	4,2	0.3.17	v0.1.10	FALSE	pass	Ambiguous_content:0.02	Usher placements: BQ.1.14(1/1)
hCoV-19|Mexico|CMX-LANGEBIO_IMSS_14187|2023|EPI_ISL_16968584|2023-01-23	2023-01-23	BQ.1.25	Others	Other	0		Omicron (BA.5-like)	0,98	0,02	scorpio call: Alt alleles 60; Ref alleles 1; Amb alleles 0; Oth alleles 0	PUSHER-v1.19	4,2	0.3.17	v0.1.10	FALSE	pass	Ambiguous_content:0.02	Usher placements: BQ.1.25(1/1)
hCoV-19|Mexico|QUE-LANGEBIO_IMSS_14248|2023|EPI_ISL_16968646|2023-01-24	2023-01-24	XBB.1.15	Recombinant	Other	0		Omicron (BA.2-like)	0,95	0,02	scorpio call: Alt alleles 61; Ref alleles 1; Amb alleles 0; Oth alleles 2	PUSHER-v1.19	4,2	0.3.17	v0.1.10	FALSE	pass	Ambiguous_content:0.02	Usher placements: XBB.1.15(2/2); scorpio lineage BA.2 conflicts with inference lineage XBB.1.15
hCoV-19|Mexico|VER-LANGEBIO_IMSS_14129|2023|EPI_ISL_16968509|2023-01-12	2023-01-12	XBB.1	Recombinant	Other	0		Omicron (BA.2-like)	0,95	0,02	scorpio call: Alt alleles 61; Ref alleles 1; Amb alleles 0; Oth alleles 2	PUSHER-v1.19	4,2	0.3.17	v0.1.10	FALSE	pass	Ambiguous_content:0.03	Usher placements: XBB.1(1/1); scorpio lineage BA.2 conflicts with inference lineage XBB.1
hCoV-19|Mexico|ROO-LANGEBIO_IMSS_14048|2023|EPI_ISL_16968425|2023-01-18	2023-01-18	XBB.2	Recombinant	Other	0		Omicron (BA.2-like)	0,95	0,02	scorpio call: Alt alleles 61; Ref alleles 1; Amb alleles 0; Oth alleles 2	PANGO-v1.19	4,2	0.3.17	v0.1.10	TRUE	pass	Ambiguous_content:0.02	Assigned from designation hash.
hCoV-19|Mexico|COA-LANGEBIO_IMSS_13963|2023|EPI_ISL_16968339|2023-01-19	2023-01-19	XBB.1.5.12	Recombinant	Other	0		Omicron (BA.2-like)	0,95	0,02	scorpio call: Alt alleles 61; Ref alleles 1; Amb alleles 0; Oth alleles 2	PUSHER-v1.19	4,2	0.3.17	v0.1.10	FALSE	pass	Ambiguous_content:0.02	Usher placements: XBB.1.5.12(1/1); scorpio lineage BA.2 conflicts with inference lineage XBB.1.5.12
hCoV-19|Pakistan|IDRL-AKU-KHI-80729-S4|2022|EPI_ISL_16433713|2022-11-25	2022-11-25	CK.1.2	Others	Other	0		Omicron (BA.5-like)	0,93	0,02	scorpio call: Alt alleles 57; Ref alleles 1; Amb alleles 3; Oth alleles 0	PUSHER-v1.19	4,2	0.3.17	v0.1.10	FALSE	pass	Ambiguous_content:0.03	Usher placements: CK.1.2(1/1)
hCoV-19|Pakistan|IDRL-AKU-KHI-80908-S5|2022|EPI_ISL_16433711|2022-12-03	2022-12-03	BN.1.3.4	Others	Other	0		Omicron (BA.2-like)	0,92	0,02	scorpio call: Alt alleles 59; Ref alleles 1; Amb alleles 3; Oth alleles 1	PUSHER-v1.19	4,2	0.3.17	v0.1.10	FALSE	pass	Ambiguous_content:0.03	Usher placements: BN.1.3.4(1/1)
hCoV-19|Sri_Lanka|aicbu6240|2022|EPI_ISL_16970898|2022-12-30	2022-12-30	DV.4	Others	Other	0		Omicron (BA.2-like)	0,89	0,03	scorpio call: Alt alleles 57; Ref alleles 2; Amb alleles 4; Oth alleles 1	PUSHER-v1.19	4,2	0.3.17	v0.1.10	FALSE	pass	Ambiguous_content:0.08	Usher placements: DV.4(1/1)
hCoV-19|Sri_Lanka|aicbu6232|2023|EPI_ISL_16970897|2023-01-01	2023-01-01	BY.1	Others	Other	0		Omicron (BA.2-like)	0,92	0,03	scorpio call: Alt alleles 59; Ref alleles 2; Amb alleles 2; Oth alleles 1	PUSHER-v1.19	4,2	0.3.17	v0.1.10	FALSE	pass	Ambiguous_content:0.06	Usher placements: BY.1(1/1)
hCoV-19|Sri_Lanka|aicbu6251|2022|EPI_ISL_16970904|2022-11-19	2022-11-19	BA.2.75.2	Omicron-BA.2	Other	0		Omicron (BA.2-like)	0,94	0,02	scorpio call: Alt alleles 60; Ref alleles 1; Amb alleles 1; Oth alleles 2	PUSHER-v1.19	4,2	0.3.17	v0.1.10	FALSE	pass	Ambiguous_content:0.04	Usher placements: BA.2.75.2(1/1)
hCoV-19|New_Zealand|22XA6841|2022|EPI_ISL_16436425|2022-12-15	2022-12-15	BQ.1.1	Others	Other	0		Omicron (BA.5-like)	0,97	0,02	scorpio call: Alt alleles 59; Ref alleles 1; Amb alleles 1; Oth alleles 0	PUSHER-v1.19	4,2	0.3.17	v0.1.10	FALSE	pass	Ambiguous_content:0.02	Usher placements: BQ.1.1(1/1)
hCoV-19|Sri_Lanka|aicbu6312|2023|EPI_ISL_16972005|2023-01-08	2023-01-08	CL.1	Others	Other	0		Omicron (BA.5-like)	0,9	0,02	scorpio call: Alt alleles 55; Ref alleles 1; Amb alleles 5; Oth alleles 0	PUSHER-v1.19	4,2	0.3.17	v0.1.10	FALSE	pass	Ambiguous_content:0.07	Usher placements: CL.1(1/1)
hCoV-19|New_Zealand|22ZA5034|2022|EPI_ISL_16435936|2022-12-06	2022-12-06	BR.2.1	Others	Other	0		Omicron (BA.2-like)	0,95	0,02	scorpio call: Alt alleles 61; Ref alleles 1; Amb alleles 1; Oth alleles 1	PUSHER-v1.19	4,2	0.3.17	v0.1.10	FALSE	pass	Ambiguous_content:0.02	Usher placements: BR.2.1(1/1)
hCoV-19|New_Zealand|22YA5615|2022|EPI_ISL_16435273|2022-12-12	2022-12-12	CH.1.1	Others	Other	0		Omicron (BA.2-like)	0,94	0,03	scorpio call: Alt alleles 60; Ref alleles 2; Amb alleles 1; Oth alleles 1	PUSHER-v1.19	4,2	0.3.17	v0.1.10	FALSE	pass	Ambiguous_content:0.02	Usher placements: CH.1.1(1/1)
hCoV-19|New_Zealand|22YA5882|2022|EPI_ISL_16435645|2022-12-15	2022-12-15	BQ.1.1.3	Others	Other	0		Omicron (BA.5-like)	0,97	0,02	scorpio call: Alt alleles 59; Ref alleles 1; Amb alleles 1; Oth alleles 0	PUSHER-v1.19	4,2	0.3.17	v0.1.10	FALSE	pass	Ambiguous_content:0.02	Usher placements: BQ.1.1.3(1/1)
